,Period,Province,Product,Quantity
593,201702,KARABÜK,PRODUCT_V,4
594,201702,KARABÜK,PRODUCT_X,30
595,201702,KARAMAN,PRODUCT_A,8
596,201702,KARAMAN,PRODUCT_B,590
597,201702,KARAMAN,PRODUCT_C,109
598,201702,KARAMAN,PRODUCT_V,3
599,201702,KARAMAN,PRODUCT_X,26
600,201702,KARS,PRODUCT_A,15
601,201702,KARS,PRODUCT_B,38
602,201702,KARS,PRODUCT_C,72
603,201702,KARS,PRODUCT_V,0
604,201702,KARS,PRODUCT_X,10
605,201702,KASTAMONU,PRODUCT_A,9
606,201702,KASTAMONU,PRODUCT_B,461
607,201702,KASTAMONU,PRODUCT_C,178
608,201702,KASTAMONU,PRODUCT_V,14
609,201702,KASTAMONU,PRODUCT_X,9
610,201702,KAYSERİ,PRODUCT_A,91
611,201702,KAYSERİ,PRODUCT_B,2077
612,201702,KAYSERİ,PRODUCT_C,753
613,201702,KAYSERİ,PRODUCT_V,3
614,201702,KAYSERİ,PRODUCT_X,369
615,201702,KIRIKKALE,PRODUCT_A,27
616,201702,KIRIKKALE,PRODUCT_B,38
617,201702,KIRIKKALE,PRODUCT_C,147
618,201702,KIRIKKALE,PRODUCT_V,2
619,201702,KIRIKKALE,PRODUCT_X,104
620,201702,KIRKLARELİ,PRODUCT_A,22
621,201702,KIRKLARELİ,PRODUCT_B,335
622,201702,KIRKLARELİ,PRODUCT_C,127
623,201702,KIRKLARELİ,PRODUCT_V,8
624,201702,KIRKLARELİ,PRODUCT_X,155
625,201702,KIRŞEHİR,PRODUCT_A,21
626,201702,KIRŞEHİR,PRODUCT_B,401
627,201702,KIRŞEHİR,PRODUCT_C,103
628,201702,KIRŞEHİR,PRODUCT_V,0
629,201702,KIRŞEHİR,PRODUCT_X,38
630,201702,KOCAELİ,PRODUCT_A,280
631,201702,KOCAELİ,PRODUCT_B,2720
632,201702,KOCAELİ,PRODUCT_C,810
633,201702,KOCAELİ,PRODUCT_V,32
634,201702,KOCAELİ,PRODUCT_X,275
635,201702,KONYA,PRODUCT_A,273
636,201702,KONYA,PRODUCT_B,6124
637,201702,KONYA,PRODUCT_C,1082
638,201702,KONYA,PRODUCT_V,3
639,201702,KONYA,PRODUCT_X,489
640,201702,KÜTAHYA,PRODUCT_A,34
641,201702,KÜTAHYA,PRODUCT_B,1548
642,201702,KÜTAHYA,PRODUCT_C,237
643,201702,KÜTAHYA,PRODUCT_V,17
644,201702,KÜTAHYA,PRODUCT_X,101
645,201702,KİLİS,PRODUCT_A,6
646,201702,KİLİS,PRODUCT_B,1582
647,201702,KİLİS,PRODUCT_C,21
648,201702,KİLİS,PRODUCT_V,0
649,201702,KİLİS,PRODUCT_X,21
650,201702,MALATYA,PRODUCT_A,34
651,201702,MALATYA,PRODUCT_B,994
652,201702,MALATYA,PRODUCT_C,276
653,201702,MALATYA,PRODUCT_V,14
654,201702,MALATYA,PRODUCT_X,219
655,201702,MANİSA,PRODUCT_A,294
656,201702,MANİSA,PRODUCT_B,5944
657,201702,MANİSA,PRODUCT_C,826
658,201702,MANİSA,PRODUCT_V,13
659,201702,MANİSA,PRODUCT_X,533
660,201702,MARDIN,PRODUCT_A,27
661,201702,MARDIN,PRODUCT_B,464
662,201702,MARDIN,PRODUCT_C,254
663,201702,MARDIN,PRODUCT_V,10
664,201702,MARDIN,PRODUCT_X,183
665,201702,MUĞLA,PRODUCT_A,189
666,201702,MUĞLA,PRODUCT_B,1081
667,201702,MUĞLA,PRODUCT_C,530
668,201702,MUĞLA,PRODUCT_V,79
669,201702,MUĞLA,PRODUCT_X,350
670,201702,MUŞ,PRODUCT_A,9
671,201702,MUŞ,PRODUCT_B,18
672,201702,MUŞ,PRODUCT_C,147
673,201702,MUŞ,PRODUCT_V,0
674,201702,MUŞ,PRODUCT_X,118
675,201702,NEVŞEHİR,PRODUCT_A,7
676,201702,NEVŞEHİR,PRODUCT_B,113
677,201702,NEVŞEHİR,PRODUCT_C,160
678,201702,NEVŞEHİR,PRODUCT_V,0
679,201702,NEVŞEHİR,PRODUCT_X,74
680,201702,NİĞDE,PRODUCT_A,10
681,201702,NİĞDE,PRODUCT_B,594
682,201702,NİĞDE,PRODUCT_C,83
683,201702,NİĞDE,PRODUCT_V,8
684,201702,NİĞDE,PRODUCT_X,16
685,201702,ORDU,PRODUCT_A,140
686,201702,ORDU,PRODUCT_B,1940
687,201702,ORDU,PRODUCT_C,260
688,201702,ORDU,PRODUCT_V,0
689,201702,ORDU,PRODUCT_X,115
690,201702,OSMANİYE,PRODUCT_A,60
691,201702,OSMANİYE,PRODUCT_B,1530
692,201702,OSMANİYE,PRODUCT_C,439
693,201702,OSMANİYE,PRODUCT_V,0
694,201702,OSMANİYE,PRODUCT_X,276
695,201702,RİZE,PRODUCT_A,25
696,201702,RİZE,PRODUCT_B,85
697,201702,RİZE,PRODUCT_C,265
698,201702,RİZE,PRODUCT_V,2
699,201702,RİZE,PRODUCT_X,103
700,201702,SAKARYA,PRODUCT_A,80
701,201702,SAKARYA,PRODUCT_B,2696
702,201702,SAKARYA,PRODUCT_C,576
703,201702,SAKARYA,PRODUCT_V,18
704,201702,SAKARYA,PRODUCT_X,301
705,201702,SAMSUN,PRODUCT_A,178
706,201702,SAMSUN,PRODUCT_B,2774
707,201702,SAMSUN,PRODUCT_C,575
708,201702,SAMSUN,PRODUCT_V,3
709,201702,SAMSUN,PRODUCT_X,345
710,201702,SİNOP,PRODUCT_A,12
711,201702,SİNOP,PRODUCT_B,96
712,201702,SİNOP,PRODUCT_C,84
713,201702,SİNOP,PRODUCT_V,0
714,201702,SİNOP,PRODUCT_X,25
715,201702,SİVAS,PRODUCT_A,13
716,201702,SİVAS,PRODUCT_B,1886
717,201702,SİVAS,PRODUCT_C,174
718,201702,SİVAS,PRODUCT_V,0
719,201702,SİVAS,PRODUCT_X,9
720,201702,SİİRT,PRODUCT_A,4
721,201702,SİİRT,PRODUCT_B,8
722,201702,SİİRT,PRODUCT_C,212
723,201702,SİİRT,PRODUCT_V,0
724,201702,SİİRT,PRODUCT_X,8
725,201702,TEKİRDAĞ,PRODUCT_A,126
726,201702,TEKİRDAĞ,PRODUCT_B,1668
727,201702,TEKİRDAĞ,PRODUCT_C,592
728,201702,TEKİRDAĞ,PRODUCT_V,93
729,201702,TEKİRDAĞ,PRODUCT_X,211
730,201702,TOKAT,PRODUCT_A,76
731,201702,TOKAT,PRODUCT_B,467
732,201702,TOKAT,PRODUCT_C,107
733,201702,TOKAT,PRODUCT_V,0
734,201702,TOKAT,PRODUCT_X,164
735,201702,TRABZON,PRODUCT_A,181
736,201702,TRABZON,PRODUCT_B,1259
737,201702,TRABZON,PRODUCT_C,283
738,201702,TRABZON,PRODUCT_V,6
739,201702,TRABZON,PRODUCT_X,284
740,201702,TUNCELİ,PRODUCT_A,10
741,201702,TUNCELİ,PRODUCT_B,28
742,201702,TUNCELİ,PRODUCT_C,21
743,201702,TUNCELİ,PRODUCT_V,0
744,201702,TUNCELİ,PRODUCT_X,6
745,201702,UŞAK,PRODUCT_A,62
746,201702,UŞAK,PRODUCT_B,604
747,201702,UŞAK,PRODUCT_C,192
748,201702,UŞAK,PRODUCT_V,13
749,201702,UŞAK,PRODUCT_X,141
750,201702,VAN,PRODUCT_A,16
751,201702,VAN,PRODUCT_B,646
752,201702,VAN,PRODUCT_C,452
753,201702,VAN,PRODUCT_V,0
754,201702,VAN,PRODUCT_X,229
755,201702,YALOVA,PRODUCT_A,149
756,201702,YALOVA,PRODUCT_B,90
757,201702,YALOVA,PRODUCT_C,143
758,201702,YALOVA,PRODUCT_V,6
759,201702,YALOVA,PRODUCT_X,56
760,201702,YOZGAT,PRODUCT_A,31
761,201702,YOZGAT,PRODUCT_B,838
762,201702,YOZGAT,PRODUCT_C,270
763,201702,YOZGAT,PRODUCT_V,0
764,201702,YOZGAT,PRODUCT_X,43
765,201702,ZONGULDAK,PRODUCT_A,69
766,201702,ZONGULDAK,PRODUCT_B,2462
767,201702,ZONGULDAK,PRODUCT_C,503
768,201702,ZONGULDAK,PRODUCT_V,24
769,201702,ZONGULDAK,PRODUCT_X,359
770,201702,ÇANAKKKALE,PRODUCT_A,28
771,201702,ÇANAKKKALE,PRODUCT_B,1348
772,201702,ÇANAKKKALE,PRODUCT_C,275
773,201702,ÇANAKKKALE,PRODUCT_V,8
774,201702,ÇANAKKKALE,PRODUCT_X,169
775,201702,ÇANKIRI,PRODUCT_A,12
776,201702,ÇANKIRI,PRODUCT_B,346
777,201702,ÇANKIRI,PRODUCT_C,97
778,201702,ÇANKIRI,PRODUCT_V,0
779,201702,ÇANKIRI,PRODUCT_X,7
780,201702,ÇORUM,PRODUCT_A,51
781,201702,ÇORUM,PRODUCT_B,140
782,201702,ÇORUM,PRODUCT_C,232
783,201702,ÇORUM,PRODUCT_V,0
784,201702,ÇORUM,PRODUCT_X,57
785,201702,İSTANBUL,PRODUCT_A,3013
786,201702,İSTANBUL,PRODUCT_B,26610
787,201702,İSTANBUL,PRODUCT_C,13795
788,201702,İSTANBUL,PRODUCT_V,5296
789,201702,İSTANBUL,PRODUCT_X,2577
790,201702,İZMİR,PRODUCT_A,710
791,201702,İZMİR,PRODUCT_B,8680
792,201702,İZMİR,PRODUCT_C,2993
793,201702,İZMİR,PRODUCT_V,2073
794,201702,İZMİR,PRODUCT_X,901
795,201702,İÇEL,PRODUCT_A,215
796,201702,İÇEL,PRODUCT_B,3523
797,201702,İÇEL,PRODUCT_C,704
798,201702,İÇEL,PRODUCT_V,24
799,201702,İÇEL,PRODUCT_X,417
800,201702,ŞANLIURFA,PRODUCT_A,42
801,201702,ŞANLIURFA,PRODUCT_B,2215
802,201702,ŞANLIURFA,PRODUCT_C,750
803,201702,ŞANLIURFA,PRODUCT_V,3
804,201702,ŞANLIURFA,PRODUCT_X,392
805,201702,ŞIRNAK,PRODUCT_A,17
806,201702,ŞIRNAK,PRODUCT_B,496
807,201702,ŞIRNAK,PRODUCT_C,189
808,201702,ŞIRNAK,PRODUCT_V,0
809,201702,ŞIRNAK,PRODUCT_X,29
810,201703,ADANA,PRODUCT_A,378
811,201703,ADANA,PRODUCT_B,5673
812,201703,ADANA,PRODUCT_C,921
813,201703,ADANA,PRODUCT_V,16
814,201703,ADANA,PRODUCT_X,895
815,201703,ADIYAMAN,PRODUCT_A,43
816,201703,ADIYAMAN,PRODUCT_B,59
817,201703,ADIYAMAN,PRODUCT_C,227
818,201703,ADIYAMAN,PRODUCT_V,0
819,201703,ADIYAMAN,PRODUCT_X,80
820,201703,AFYON,PRODUCT_A,106
821,201703,AFYON,PRODUCT_B,1276
822,201703,AFYON,PRODUCT_C,440
823,201703,AFYON,PRODUCT_V,0
824,201703,AFYON,PRODUCT_X,231
825,201703,AKSARAY,PRODUCT_A,71
826,201703,AKSARAY,PRODUCT_B,1730
827,201703,AKSARAY,PRODUCT_C,168
828,201703,AKSARAY,PRODUCT_V,8
829,201703,AKSARAY,PRODUCT_X,55
830,201703,AMASYA,PRODUCT_A,34
831,201703,AMASYA,PRODUCT_B,526
832,201703,AMASYA,PRODUCT_C,159
833,201703,AMASYA,PRODUCT_V,0
834,201703,AMASYA,PRODUCT_X,257
835,201703,ANKARA,PRODUCT_A,1588
836,201703,ANKARA,PRODUCT_B,9180
837,201703,ANKARA,PRODUCT_C,3173
838,201703,ANKARA,PRODUCT_V,1083
839,201703,ANKARA,PRODUCT_X,1220
840,201703,ANTALYA,PRODUCT_A,463
841,201703,ANTALYA,PRODUCT_B,6654
842,201703,ANTALYA,PRODUCT_C,1236
843,201703,ANTALYA,PRODUCT_V,439
844,201703,ANTALYA,PRODUCT_X,614
845,201703,ARDAHAN,PRODUCT_A,0
846,201703,ARDAHAN,PRODUCT_B,0
847,201703,ARDAHAN,PRODUCT_C,31
848,201703,ARDAHAN,PRODUCT_V,0
849,201703,ARDAHAN,PRODUCT_X,5
850,201703,ARTVİN,PRODUCT_A,31
851,201703,ARTVİN,PRODUCT_B,8
852,201703,ARTVİN,PRODUCT_C,108
853,201703,ARTVİN,PRODUCT_V,4
854,201703,ARTVİN,PRODUCT_X,41
855,201703,AYDIN,PRODUCT_A,170
856,201703,AYDIN,PRODUCT_B,4879
857,201703,AYDIN,PRODUCT_C,462
858,201703,AYDIN,PRODUCT_V,616
859,201703,AYDIN,PRODUCT_X,639
860,201703,AĞRI,PRODUCT_A,5
861,201703,AĞRI,PRODUCT_B,1442
862,201703,AĞRI,PRODUCT_C,553
863,201703,AĞRI,PRODUCT_V,0
864,201703,AĞRI,PRODUCT_X,113
865,201703,BALIKESİR,PRODUCT_A,160
866,201703,BALIKESİR,PRODUCT_B,6989
867,201703,BALIKESİR,PRODUCT_C,557
868,201703,BALIKESİR,PRODUCT_V,683
869,201703,BALIKESİR,PRODUCT_X,367
870,201703,BARTIN,PRODUCT_A,26
871,201703,BARTIN,PRODUCT_B,632
872,201703,BARTIN,PRODUCT_C,132
873,201703,BARTIN,PRODUCT_V,0
874,201703,BARTIN,PRODUCT_X,108
875,201703,BATMAN,PRODUCT_A,42
876,201703,BATMAN,PRODUCT_B,369
877,201703,BATMAN,PRODUCT_C,220
878,201703,BATMAN,PRODUCT_V,2
879,201703,BATMAN,PRODUCT_X,48
880,201703,BAYBURT,PRODUCT_A,3
881,201703,BAYBURT,PRODUCT_B,78
882,201703,BAYBURT,PRODUCT_C,25
883,201703,BAYBURT,PRODUCT_V,0
884,201703,BAYBURT,PRODUCT_X,2
885,201703,BINGOL,PRODUCT_A,18
886,201703,BINGOL,PRODUCT_B,135
887,201703,BINGOL,PRODUCT_C,83
888,201703,BINGOL,PRODUCT_V,0
889,201703,BINGOL,PRODUCT_X,3
890,201703,BITLIS,PRODUCT_A,0
891,201703,BITLIS,PRODUCT_B,332
892,201703,BITLIS,PRODUCT_C,113
893,201703,BITLIS,PRODUCT_V,0
894,201703,BITLIS,PRODUCT_X,48
895,201703,BOLU,PRODUCT_A,40
896,201703,BOLU,PRODUCT_B,1808
897,201703,BOLU,PRODUCT_C,138
898,201703,BOLU,PRODUCT_V,3
899,201703,BOLU,PRODUCT_X,103
900,201703,BURDUR,PRODUCT_A,65
901,201703,BURDUR,PRODUCT_B,1681
902,201703,BURDUR,PRODUCT_C,131
903,201703,BURDUR,PRODUCT_V,-125
904,201703,BURDUR,PRODUCT_X,85
905,201703,BURSA,PRODUCT_A,299
906,201703,BURSA,PRODUCT_B,7664
907,201703,BURSA,PRODUCT_C,1735
908,201703,BURSA,PRODUCT_V,897
909,201703,BURSA,PRODUCT_X,639
910,201703,BİLECİK,PRODUCT_A,29
911,201703,BİLECİK,PRODUCT_B,1659
912,201703,BİLECİK,PRODUCT_C,91
913,201703,BİLECİK,PRODUCT_V,57
914,201703,BİLECİK,PRODUCT_X,116
915,201703,DENİZLİ,PRODUCT_A,144
916,201703,DENİZLİ,PRODUCT_B,3241
917,201703,DENİZLİ,PRODUCT_C,616
918,201703,DENİZLİ,PRODUCT_V,17
919,201703,DENİZLİ,PRODUCT_X,278
920,201703,DÜZCE,PRODUCT_A,34
921,201703,DÜZCE,PRODUCT_B,231
922,201703,DÜZCE,PRODUCT_C,302
923,201703,DÜZCE,PRODUCT_V,3
924,201703,DÜZCE,PRODUCT_X,130
925,201703,DİYARBAKIR,PRODUCT_A,50
926,201703,DİYARBAKIR,PRODUCT_B,673
927,201703,DİYARBAKIR,PRODUCT_C,592
928,201703,DİYARBAKIR,PRODUCT_V,0
929,201703,DİYARBAKIR,PRODUCT_X,144
930,201703,EDİRNE,PRODUCT_A,25
931,201703,EDİRNE,PRODUCT_B,1385
932,201703,EDİRNE,PRODUCT_C,131
933,201703,EDİRNE,PRODUCT_V,3
934,201703,EDİRNE,PRODUCT_X,68
935,201703,ELAZIĞ,PRODUCT_A,80
936,201703,ELAZIĞ,PRODUCT_B,2410
937,201703,ELAZIĞ,PRODUCT_C,359
938,201703,ELAZIĞ,PRODUCT_V,9
939,201703,ELAZIĞ,PRODUCT_X,36
940,201703,ERZURUM,PRODUCT_A,26
941,201703,ERZURUM,PRODUCT_B,2477
942,201703,ERZURUM,PRODUCT_C,372
943,201703,ERZURUM,PRODUCT_V,4
944,201703,ERZURUM,PRODUCT_X,132
945,201703,ERZİNCAN,PRODUCT_A,14
946,201703,ERZİNCAN,PRODUCT_B,41
947,201703,ERZİNCAN,PRODUCT_C,114
948,201703,ERZİNCAN,PRODUCT_V,0
949,201703,ERZİNCAN,PRODUCT_X,15
950,201703,ESKİŞEHİR,PRODUCT_A,99
951,201703,ESKİŞEHİR,PRODUCT_B,4593
952,201703,ESKİŞEHİR,PRODUCT_C,380
953,201703,ESKİŞEHİR,PRODUCT_V,36
954,201703,ESKİŞEHİR,PRODUCT_X,283
955,201703,GAZİANTEP,PRODUCT_A,260
956,201703,GAZİANTEP,PRODUCT_B,3136
957,201703,GAZİANTEP,PRODUCT_C,949
958,201703,GAZİANTEP,PRODUCT_V,3
959,201703,GAZİANTEP,PRODUCT_X,984
960,201703,GÜMÜŞHANE,PRODUCT_A,11
961,201703,GÜMÜŞHANE,PRODUCT_B,34
962,201703,GÜMÜŞHANE,PRODUCT_C,49
963,201703,GÜMÜŞHANE,PRODUCT_V,0
964,201703,GÜMÜŞHANE,PRODUCT_X,21
965,201703,GİRESUN,PRODUCT_A,118
966,201703,GİRESUN,PRODUCT_B,224
967,201703,GİRESUN,PRODUCT_C,114
968,201703,GİRESUN,PRODUCT_V,3
969,201703,GİRESUN,PRODUCT_X,94
970,201703,HAKKARİ,PRODUCT_A,2
971,201703,HAKKARİ,PRODUCT_B,24
972,201703,HAKKARİ,PRODUCT_C,95
973,201703,HAKKARİ,PRODUCT_V,0
974,201703,HAKKARİ,PRODUCT_X,20
975,201703,HATAY,PRODUCT_A,234
976,201703,HATAY,PRODUCT_B,2587
977,201703,HATAY,PRODUCT_C,552
978,201703,HATAY,PRODUCT_V,3
979,201703,HATAY,PRODUCT_X,364
980,201703,ISPARTA,PRODUCT_A,13
981,201703,ISPARTA,PRODUCT_B,417
982,201703,ISPARTA,PRODUCT_C,310
983,201703,ISPARTA,PRODUCT_V,3
984,201703,ISPARTA,PRODUCT_X,196
985,201703,IĞDIR,PRODUCT_A,4
986,201703,IĞDIR,PRODUCT_B,959
987,201703,IĞDIR,PRODUCT_C,157
988,201703,IĞDIR,PRODUCT_V,0
989,201703,IĞDIR,PRODUCT_X,46
990,201703,KAHRAMANMARAŞ,PRODUCT_A,23
991,201703,KAHRAMANMARAŞ,PRODUCT_B,465
992,201703,KAHRAMANMARAŞ,PRODUCT_C,438
993,201703,KAHRAMANMARAŞ,PRODUCT_V,3
994,201703,KAHRAMANMARAŞ,PRODUCT_X,296
995,201703,KARABÜK,PRODUCT_A,5
996,201703,KARABÜK,PRODUCT_B,5641
997,201703,KARABÜK,PRODUCT_C,94
998,201703,KARABÜK,PRODUCT_V,6
999,201703,KARABÜK,PRODUCT_X,37
1000,201703,KARAMAN,PRODUCT_A,13
1001,201703,KARAMAN,PRODUCT_B,439
1002,201703,KARAMAN,PRODUCT_C,76
1003,201703,KARAMAN,PRODUCT_V,0
1004,201703,KARAMAN,PRODUCT_X,7
1005,201703,KARS,PRODUCT_A,9
1006,201703,KARS,PRODUCT_B,34
1007,201703,KARS,PRODUCT_C,99
1008,201703,KARS,PRODUCT_V,2
1009,201703,KARS,PRODUCT_X,10
1010,201703,KASTAMONU,PRODUCT_A,15
1011,201703,KASTAMONU,PRODUCT_B,499
1012,201703,KASTAMONU,PRODUCT_C,185
1013,201703,KASTAMONU,PRODUCT_V,4
1014,201703,KASTAMONU,PRODUCT_X,43
1015,201703,KAYSERİ,PRODUCT_A,77
1016,201703,KAYSERİ,PRODUCT_B,3720
1017,201703,KAYSERİ,PRODUCT_C,918
1018,201703,KAYSERİ,PRODUCT_V,4
1019,201703,KAYSERİ,PRODUCT_X,364
1020,201703,KIRIKKALE,PRODUCT_A,6
1021,201703,KIRIKKALE,PRODUCT_B,50
1022,201703,KIRIKKALE,PRODUCT_C,124
1023,201703,KIRIKKALE,PRODUCT_V,0
1024,201703,KIRIKKALE,PRODUCT_X,127
1025,201703,KIRKLARELİ,PRODUCT_A,37
1026,201703,KIRKLARELİ,PRODUCT_B,397
1027,201703,KIRKLARELİ,PRODUCT_C,116
1028,201703,KIRKLARELİ,PRODUCT_V,5
1029,201703,KIRKLARELİ,PRODUCT_X,143
1030,201703,KIRŞEHİR,PRODUCT_A,10
1031,201703,KIRŞEHİR,PRODUCT_B,411
1032,201703,KIRŞEHİR,PRODUCT_C,134
1033,201703,KIRŞEHİR,PRODUCT_V,0
1034,201703,KIRŞEHİR,PRODUCT_X,51
1035,201703,KOCAELİ,PRODUCT_A,315
1036,201703,KOCAELİ,PRODUCT_B,2153
1037,201703,KOCAELİ,PRODUCT_C,882
1038,201703,KOCAELİ,PRODUCT_V,226
1039,201703,KOCAELİ,PRODUCT_X,387
1040,201703,KONYA,PRODUCT_A,290
1041,201703,KONYA,PRODUCT_B,5710
1042,201703,KONYA,PRODUCT_C,1006
1043,201703,KONYA,PRODUCT_V,4
1044,201703,KONYA,PRODUCT_X,563
1045,201703,KÜTAHYA,PRODUCT_A,58
1046,201703,KÜTAHYA,PRODUCT_B,1706
1047,201703,KÜTAHYA,PRODUCT_C,227
1048,201703,KÜTAHYA,PRODUCT_V,2
1049,201703,KÜTAHYA,PRODUCT_X,129
1050,201703,KİLİS,PRODUCT_A,16
1051,201703,KİLİS,PRODUCT_B,1204
1052,201703,KİLİS,PRODUCT_C,23
1053,201703,KİLİS,PRODUCT_V,0
1054,201703,KİLİS,PRODUCT_X,41
1055,201703,MALATYA,PRODUCT_A,45
1056,201703,MALATYA,PRODUCT_B,972
1057,201703,MALATYA,PRODUCT_C,338
1058,201703,MALATYA,PRODUCT_V,15
1059,201703,MALATYA,PRODUCT_X,191
1060,201703,MANİSA,PRODUCT_A,303
1061,201703,MANİSA,PRODUCT_B,9688
1062,201703,MANİSA,PRODUCT_C,827
1063,201703,MANİSA,PRODUCT_V,550
1064,201703,MANİSA,PRODUCT_X,543
1065,201703,MARDIN,PRODUCT_A,48
1066,201703,MARDIN,PRODUCT_B,752
1067,201703,MARDIN,PRODUCT_C,213
1068,201703,MARDIN,PRODUCT_V,0
1069,201703,MARDIN,PRODUCT_X,124
1070,201703,MUĞLA,PRODUCT_A,206
1071,201703,MUĞLA,PRODUCT_B,1433
1072,201703,MUĞLA,PRODUCT_C,659
1073,201703,MUĞLA,PRODUCT_V,306
1074,201703,MUĞLA,PRODUCT_X,433
1075,201703,MUŞ,PRODUCT_A,10
1076,201703,MUŞ,PRODUCT_B,29
1077,201703,MUŞ,PRODUCT_C,196
1078,201703,MUŞ,PRODUCT_V,0
1079,201703,MUŞ,PRODUCT_X,97
1080,201703,NEVŞEHİR,PRODUCT_A,22
1081,201703,NEVŞEHİR,PRODUCT_B,247
1082,201703,NEVŞEHİR,PRODUCT_C,105
1083,201703,NEVŞEHİR,PRODUCT_V,5
1084,201703,NEVŞEHİR,PRODUCT_X,52
1085,201703,NİĞDE,PRODUCT_A,18
1086,201703,NİĞDE,PRODUCT_B,625
1087,201703,NİĞDE,PRODUCT_C,106
1088,201703,NİĞDE,PRODUCT_V,31
1089,201703,NİĞDE,PRODUCT_X,40
1090,201703,ORDU,PRODUCT_A,193
1091,201703,ORDU,PRODUCT_B,3450
1092,201703,ORDU,PRODUCT_C,342
1093,201703,ORDU,PRODUCT_V,6
1094,201703,ORDU,PRODUCT_X,105
1095,201703,OSMANİYE,PRODUCT_A,64
1096,201703,OSMANİYE,PRODUCT_B,1370
1097,201703,OSMANİYE,PRODUCT_C,474
1098,201703,OSMANİYE,PRODUCT_V,2
1099,201703,OSMANİYE,PRODUCT_X,234
1100,201703,RİZE,PRODUCT_A,25
1101,201703,RİZE,PRODUCT_B,81
1102,201703,RİZE,PRODUCT_C,252
1103,201703,RİZE,PRODUCT_V,2
1104,201703,RİZE,PRODUCT_X,47
1105,201703,SAKARYA,PRODUCT_A,147
1106,201703,SAKARYA,PRODUCT_B,2331
1107,201703,SAKARYA,PRODUCT_C,536
1108,201703,SAKARYA,PRODUCT_V,38
1109,201703,SAKARYA,PRODUCT_X,309
1110,201703,SAMSUN,PRODUCT_A,205
1111,201703,SAMSUN,PRODUCT_B,4448
1112,201703,SAMSUN,PRODUCT_C,584
1113,201703,SAMSUN,PRODUCT_V,2
1114,201703,SAMSUN,PRODUCT_X,437
1115,201703,SİNOP,PRODUCT_A,19
1116,201703,SİNOP,PRODUCT_B,176
1117,201703,SİNOP,PRODUCT_C,93
1118,201703,SİNOP,PRODUCT_V,2
1119,201703,SİNOP,PRODUCT_X,34
1120,201703,SİVAS,PRODUCT_A,14
1121,201703,SİVAS,PRODUCT_B,2204
1122,201703,SİVAS,PRODUCT_C,146
1123,201703,SİVAS,PRODUCT_V,2
1124,201703,SİVAS,PRODUCT_X,31
1125,201703,SİİRT,PRODUCT_A,13
1126,201703,SİİRT,PRODUCT_B,21
1127,201703,SİİRT,PRODUCT_C,169
1128,201703,SİİRT,PRODUCT_V,0
1129,201703,SİİRT,PRODUCT_X,21
1130,201703,TEKİRDAĞ,PRODUCT_A,137
1131,201703,TEKİRDAĞ,PRODUCT_B,2203
1132,201703,TEKİRDAĞ,PRODUCT_C,604
1133,201703,TEKİRDAĞ,PRODUCT_V,14
1134,201703,TEKİRDAĞ,PRODUCT_X,199
1135,201703,TOKAT,PRODUCT_A,118
1136,201703,TOKAT,PRODUCT_B,447
1137,201703,TOKAT,PRODUCT_C,129
1138,201703,TOKAT,PRODUCT_V,0
1139,201703,TOKAT,PRODUCT_X,164
1140,201703,TRABZON,PRODUCT_A,179
1141,201703,TRABZON,PRODUCT_B,1178
1142,201703,TRABZON,PRODUCT_C,325
1143,201703,TRABZON,PRODUCT_V,3
1144,201703,TRABZON,PRODUCT_X,291
1145,201703,TUNCELİ,PRODUCT_A,2
1146,201703,TUNCELİ,PRODUCT_B,25
1147,201703,TUNCELİ,PRODUCT_C,45
1148,201703,TUNCELİ,PRODUCT_V,0
1149,201703,TUNCELİ,PRODUCT_X,17
1150,201703,UŞAK,PRODUCT_A,70
1151,201703,UŞAK,PRODUCT_B,699
1152,201703,UŞAK,PRODUCT_C,213
1153,201703,UŞAK,PRODUCT_V,10
1154,201703,UŞAK,PRODUCT_X,110
1155,201703,VAN,PRODUCT_A,4
1156,201703,VAN,PRODUCT_B,686
1157,201703,VAN,PRODUCT_C,528
1158,201703,VAN,PRODUCT_V,0
1159,201703,VAN,PRODUCT_X,178
1160,201703,YALOVA,PRODUCT_A,93
1161,201703,YALOVA,PRODUCT_B,182
1162,201703,YALOVA,PRODUCT_C,142
1163,201703,YALOVA,PRODUCT_V,4
1164,201703,YALOVA,PRODUCT_X,40
1165,201703,YOZGAT,PRODUCT_A,31
1166,201703,YOZGAT,PRODUCT_B,1255
1167,201703,YOZGAT,PRODUCT_C,226
1168,201703,YOZGAT,PRODUCT_V,3
1169,201703,YOZGAT,PRODUCT_X,182
1170,201703,ZONGULDAK,PRODUCT_A,79
1171,201703,ZONGULDAK,PRODUCT_B,4138
1172,201703,ZONGULDAK,PRODUCT_C,437
1173,201703,ZONGULDAK,PRODUCT_V,2
1174,201703,ZONGULDAK,PRODUCT_X,455
1175,201703,ÇANAKKKALE,PRODUCT_A,20
1176,201703,ÇANAKKKALE,PRODUCT_B,2158
1177,201703,ÇANAKKKALE,PRODUCT_C,252
1178,201703,ÇANAKKKALE,PRODUCT_V,71
1179,201703,ÇANAKKKALE,PRODUCT_X,131
1180,201703,ÇANKIRI,PRODUCT_A,14
1181,201703,ÇANKIRI,PRODUCT_B,511
1182,201703,ÇANKIRI,PRODUCT_C,83
